as_of_date,loan_id,auto_direct_indirect,auto_new_used,original_balance,current_balance,current_rate,origination_date,maturity_date,original_term_months,orig_fico,orig_ltv,dti_back_end,state,year,days_past_due,product_type,box_id,in_box_flag,exclusion_reason
2025-10-19,73,AUTO_DIRECT,AUTO_USED,52011,126202.91,8.56,2019-08-10,2021-03-10,19.0,703.0,30.54,16.93,TX,2009,0,AUTO_USED,AUTO_USED_700_749,True,None
2025-10-19,74,AUTO_DIRECT,AUTO_USED,69429,147742.69,15.18,2025-04-29,2027-09-29,29.0,795.0,74.37,53.24,TX,2016,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,75,AUTO_DIRECT,AUTO_NEW,68617,38537.89,15.58,2020-02-12,2022-11-12,33.0,756.0,119.61,28.89,TX,2024,0,AUTO_NEW,AUTO_NEW_750PLUS,True,None
2025-10-19,76,AUTO_DIRECT,AUTO_NEW,15030,129604.23,1.73,2019-08-24,2025-04-24,68.0,688.0,103.78,53.58,TX,2013,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,77,AUTO_DIRECT,AUTO_USED,59912,48167.44,6.85,2022-09-04,2024-09-04,24.0,621.0,4.45,57.21,TX,2010,13,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,78,AUTO_INDIRECT,AUTO_NEW,37285,10123.58,12.63,2019-10-18,2020-11-18,13.0,759.0,79.01,2.4,TX,2005,0,AUTO_NEW,AUTO_NEW_750PLUS,True,None
2025-10-19,79,AUTO_INDIRECT,AUTO_USED,53939,129467.85,1.84,2019-06-06,2023-02-06,44.0,526.0,21.26,60.09,TX,2008,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,80,AUTO_DIRECT,AUTO_USED,60804,50474.65,9.51,2021-06-25,2026-06-25,60.0,578.0,4.43,66.05,TX,2015,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,81,AUTO_DIRECT,AUTO_NEW,149081,107009.53,17.3,2021-04-01,2027-07-01,75.0,619.0,114.36,67.96,TX,2010,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,82,AUTO_INDIRECT,AUTO_USED,117231,132305.36,3.61,2023-03-28,2026-11-28,44.0,608.0,72.88,44.99,TX,2015,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,83,AUTO_DIRECT,AUTO_NEW,118571,94556.59,6.37,2019-01-04,2025-01-04,72.0,607.0,32.93,66.5,TX,2022,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,84,AUTO_DIRECT,AUTO_NEW,30506,78488.75,4.4,2020-07-05,2021-10-05,15.0,689.0,8.01,6.61,TX,2016,0,AUTO_NEW,AUTO_NEW_670_699,True,None
2025-10-19,85,AUTO_DIRECT,AUTO_NEW,62338,35761.2,17.73,2020-02-09,2025-10-09,68.0,675.0,112.28,30.78,TX,2015,0,AUTO_NEW,AUTO_NEW_670_699,True,None
2025-10-19,86,AUTO_DIRECT,AUTO_NEW,77408,54837.24,11.96,2020-12-18,2022-10-18,22.0,769.0,110.23,17.17,TX,2017,21,AUTO_NEW,AUTO_NEW_750PLUS,True,None
2025-10-19,87,AUTO_INDIRECT,AUTO_USED,112137,43307.88,1.31,2021-04-08,2026-01-08,57.0,626.0,68.25,19.33,TX,2022,14,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,88,AUTO_INDIRECT,AUTO_USED,67308,115489.38,13.64,2024-03-17,2029-06-17,63.0,731.0,78.15,66.76,TX,2011,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,89,AUTO_INDIRECT,AUTO_USED,67497,127456.73,7.9,2019-07-04,2023-12-04,53.0,530.0,41.73,17.3,TX,2018,33,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,90,AUTO_INDIRECT,AUTO_NEW,117326,85877.06,7.1,2023-02-08,2024-07-08,17.0,754.0,55.42,58.43,TX,2025,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,91,AUTO_DIRECT,AUTO_NEW,107967,73817.97,10.66,2021-01-03,2022-05-03,16.0,627.0,86.54,69.8,TX,2023,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,92,AUTO_INDIRECT,AUTO_USED,123977,130152.46,1.06,2021-12-30,2026-05-30,53.0,685.0,45.24,12.14,TX,2024,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,93,AUTO_INDIRECT,AUTO_NEW,31214,90710.44,10.6,2020-02-23,2026-05-23,75.0,728.0,7.14,22.05,TX,2012,0,AUTO_NEW,AUTO_NEW_700_749,True,None
2025-10-19,94,AUTO_DIRECT,AUTO_USED,54915,82319.65,8.54,2021-05-08,2024-03-08,34.0,761.0,39.33,16.26,TX,2010,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,95,AUTO_INDIRECT,AUTO_NEW,6755,41488.22,6.44,2020-07-01,2021-11-01,16.0,608.0,43.47,4.63,TX,2006,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,96,AUTO_DIRECT,AUTO_USED,11086,132751.6,6.81,2024-09-23,2026-10-23,25.0,503.0,119.9,42.55,TX,2012,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,97,AUTO_DIRECT,AUTO_NEW,23913,107005.53,12.36,2023-04-24,2029-05-24,73.0,597.0,92.43,53.78,TX,2015,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,98,AUTO_DIRECT,AUTO_NEW,135676,140329.93,15.39,2025-01-16,2031-06-16,77.0,540.0,62.88,8.5,TX,2015,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,99,AUTO_INDIRECT,AUTO_NEW,20349,55942.07,2.62,2024-10-11,2028-02-11,40.0,607.0,125.26,45.46,TX,2012,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,100,AUTO_DIRECT,AUTO_NEW,145728,42102.25,5.67,2024-06-12,2028-12-12,54.0,789.0,124.49,67.44,TX,2019,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,101,AUTO_DIRECT,AUTO_NEW,110279,9606.33,13.77,2021-02-05,2024-11-05,45.0,738.0,57.35,50.24,TX,2016,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,102,AUTO_INDIRECT,AUTO_USED,140200,55804.81,17.62,2021-11-18,2028-10-18,83.0,649.0,69.62,33.74,TX,2017,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,103,AUTO_DIRECT,AUTO_USED,149111,11893.56,5.54,2023-10-28,2026-01-28,27.0,551.0,128.87,37.93,TX,2025,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,104,AUTO_DIRECT,AUTO_NEW,43809,112632.97,15.66,2023-03-15,2027-09-15,54.0,535.0,145.29,17.33,TX,2018,23,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,105,AUTO_INDIRECT,AUTO_NEW,30140,96541.62,1.55,2023-12-02,2026-09-02,33.0,713.0,16.6,63.55,TX,2016,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,106,AUTO_INDIRECT,AUTO_USED,10046,110751.99,8.83,2025-05-23,2028-06-23,37.0,700.0,93.45,17.15,TX,2015,0,AUTO_USED,AUTO_USED_700_749,True,None
2025-10-19,107,AUTO_DIRECT,AUTO_NEW,110870,13981.75,15.32,2024-02-12,2026-04-12,26.0,627.0,141.43,52.61,TX,2019,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,108,AUTO_INDIRECT,AUTO_NEW,70686,94062.46,7.35,2019-09-07,2026-03-07,78.0,673.0,60.14,6.31,TX,2021,21,AUTO_NEW,AUTO_NEW_670_699,True,None
2025-10-19,109,AUTO_DIRECT,AUTO_NEW,73781,138609.04,13.38,2025-07-05,2030-09-05,62.0,617.0,67.16,1.94,TX,2010,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,110,AUTO_INDIRECT,AUTO_NEW,71485,14528.71,7.84,2025-07-26,2031-10-26,75.0,534.0,31.62,27.95,TX,2017,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,111,AUTO_INDIRECT,AUTO_NEW,39734,137736.97,1.18,2020-05-26,2027-02-26,81.0,521.0,8.46,46.77,TX,2014,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,112,AUTO_INDIRECT,AUTO_NEW,58890,108271.43,6.44,2019-07-23,2022-10-23,39.0,722.0,79.67,8.42,TX,2009,0,AUTO_NEW,AUTO_NEW_700_749,True,None
2025-10-19,113,AUTO_INDIRECT,AUTO_USED,129456,99419.04,4.17,2022-10-10,2025-09-10,35.0,685.0,108.94,55.59,TX,2012,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,114,AUTO_DIRECT,AUTO_USED,76071,62834.07,12.38,2021-09-02,2023-02-02,17.0,751.0,72.95,26.64,TX,2006,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,115,AUTO_INDIRECT,AUTO_NEW,11681,103077.84,9.35,2020-06-05,2025-12-05,66.0,531.0,14.3,53.68,TX,2017,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,116,AUTO_INDIRECT,AUTO_USED,46031,47856.78,7.05,2020-07-10,2023-06-10,35.0,774.0,56.23,42.81,TX,2025,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,117,AUTO_INDIRECT,AUTO_NEW,14284,105494.92,7.76,2024-12-02,2030-06-02,66.0,587.0,120.07,65.14,TX,2006,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,118,AUTO_INDIRECT,AUTO_USED,53015,82055.56,4.93,2025-07-09,2032-03-09,80.0,668.0,94.82,68.99,TX,2011,17,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,119,AUTO_INDIRECT,AUTO_USED,17726,88957.6,2.69,2021-06-10,2026-06-10,60.0,647.0,114.62,60.22,TX,2025,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,120,AUTO_DIRECT,AUTO_USED,89944,112947.71,1.4,2024-10-29,2029-03-29,53.0,768.0,67.14,45.68,TX,2017,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,121,AUTO_INDIRECT,AUTO_USED,97032,60968.89,13.05,2022-10-12,2028-10-12,72.0,521.0,105.09,4.8,TX,2018,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,122,AUTO_INDIRECT,AUTO_NEW,144028,119125.17,8.42,2019-06-03,2024-08-03,62.0,724.0,75.94,15.35,TX,2015,12,AUTO_NEW,AUTO_NEW_700_749,True,None
2025-10-19,123,AUTO_DIRECT,AUTO_NEW,18099,48737.69,6.31,2025-02-20,2030-12-20,70.0,741.0,119.45,63.62,TX,2009,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,124,AUTO_DIRECT,AUTO_USED,113077,113537.17,17.24,2025-06-08,2028-05-08,35.0,541.0,128.77,41.15,TX,2017,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,125,AUTO_DIRECT,AUTO_USED,29801,78911.48,17.87,2023-10-29,2025-12-29,26.0,748.0,98.38,69.45,TX,2009,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,126,AUTO_INDIRECT,AUTO_NEW,7053,30415.56,17.86,2021-05-13,2028-05-13,84.0,627.0,140.36,5.02,TX,2017,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,127,AUTO_DIRECT,AUTO_NEW,2006,81844.9,6.79,2021-07-15,2025-04-15,45.0,617.0,58.45,62.28,TX,2017,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,128,AUTO_INDIRECT,AUTO_NEW,117649,86024.33,15.14,2019-11-30,2024-09-30,58.0,798.0,141.32,43.02,TX,2021,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,129,AUTO_INDIRECT,AUTO_NEW,123546,140250.58,7.59,2024-11-24,2026-07-24,20.0,647.0,7.76,2.26,TX,2024,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,130,AUTO_DIRECT,AUTO_USED,61234,128428.91,2.51,2021-03-09,2023-10-09,31.0,570.0,65.21,35.21,TX,2009,26,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,131,AUTO_INDIRECT,AUTO_NEW,118239,28379.01,13.02,2021-06-18,2026-04-18,58.0,522.0,64.71,23.67,TX,2021,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,132,AUTO_INDIRECT,AUTO_NEW,76831,146436.95,11.75,2023-03-16,2028-12-16,69.0,560.0,135.83,58.63,TX,2005,21,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,133,AUTO_INDIRECT,AUTO_NEW,64539,52439.98,5.98,2019-04-19,2021-11-19,31.0,565.0,143.11,10.28,TX,2022,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,134,AUTO_INDIRECT,AUTO_USED,84204,76613.66,11.7,2022-10-17,2026-01-17,39.0,619.0,40.38,56.15,TX,2008,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,135,AUTO_INDIRECT,AUTO_USED,74402,95395.4,10.71,2024-12-29,2030-12-29,72.0,633.0,148.85,28.65,TX,2015,4,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,136,AUTO_DIRECT,AUTO_NEW,25012,68224.46,15.82,2020-03-16,2024-04-16,49.0,707.0,96.37,27.65,TX,2011,0,AUTO_NEW,AUTO_NEW_700_749,True,None
2025-10-19,137,AUTO_DIRECT,AUTO_USED,102540,81778.29,5.61,2020-11-08,2027-03-08,76.0,762.0,133.8,48.16,TX,2018,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,138,AUTO_INDIRECT,AUTO_USED,67792,101350.63,3.78,2022-10-23,2026-06-23,44.0,542.0,56.07,6.54,TX,2010,6,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,139,AUTO_DIRECT,AUTO_USED,10593,134553.64,16.24,2023-02-03,2027-02-03,48.0,723.0,107.44,40.52,TX,2024,0,AUTO_USED,AUTO_USED_700_749,True,None
2025-10-19,140,AUTO_DIRECT,AUTO_NEW,58822,61588.03,12.71,2023-05-31,2026-05-31,36.0,593.0,94.93,13.23,TX,2016,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,141,AUTO_DIRECT,AUTO_NEW,114971,60494.46,4.79,2023-11-23,2030-08-23,81.0,641.0,36.22,65.38,TX,2019,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,142,AUTO_DIRECT,AUTO_NEW,73821,64998.99,11.79,2019-09-20,2022-02-20,29.0,604.0,147.63,32.71,TX,2017,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,143,AUTO_DIRECT,AUTO_USED,136949,74073.42,17.11,2020-02-25,2023-05-25,39.0,592.0,112.68,23.51,TX,2010,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,144,AUTO_INDIRECT,AUTO_NEW,50917,57998.03,10.26,2023-08-24,2026-04-24,32.0,764.0,149.08,68.73,TX,2015,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,145,AUTO_INDIRECT,AUTO_USED,103775,128382.65,2.0,2020-08-10,2024-06-10,46.0,692.0,94.8,61.71,TX,2025,2,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,146,AUTO_INDIRECT,AUTO_USED,8023,96258.16,3.37,2025-09-09,2028-05-09,32.0,788.0,104.32,38.02,TX,2024,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,147,AUTO_DIRECT,AUTO_NEW,96833,100641.83,11.38,2024-08-31,2025-11-30,15.0,579.0,113.2,19.62,TX,2014,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,148,AUTO_DIRECT,AUTO_NEW,145975,53582.4,10.75,2019-10-12,2022-02-12,28.0,550.0,48.08,29.82,TX,2022,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,149,AUTO_INDIRECT,AUTO_NEW,117065,135586.36,2.1,2019-08-28,2024-02-28,54.0,684.0,38.21,5.75,TX,2020,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,150,AUTO_INDIRECT,AUTO_USED,108421,48041.41,10.15,2020-02-10,2021-03-10,13.0,618.0,39.86,7.03,TX,2013,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,151,AUTO_INDIRECT,AUTO_NEW,112216,103861.19,3.48,2022-10-16,2025-11-16,37.0,528.0,55.18,54.03,TX,2007,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,152,AUTO_INDIRECT,AUTO_USED,40772,16459.72,17.34,2023-09-10,2025-12-10,27.0,613.0,125.5,23.47,TX,2018,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,153,AUTO_DIRECT,AUTO_USED,6521,35361.87,10.2,2022-07-10,2026-04-10,45.0,795.0,130.8,34.51,TX,2021,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,154,AUTO_DIRECT,AUTO_USED,15451,104488.73,10.62,2021-07-11,2026-10-11,63.0,603.0,39.44,27.16,TX,2020,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,155,AUTO_INDIRECT,AUTO_NEW,66487,66890.53,6.57,2025-01-07,2030-07-07,66.0,759.0,130.41,56.93,TX,2013,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,156,AUTO_INDIRECT,AUTO_USED,1976,90828.01,6.28,2020-07-28,2024-09-28,50.0,752.0,1.37,25.17,TX,2005,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,157,AUTO_INDIRECT,AUTO_USED,31685,102010.78,5.71,2019-01-17,2024-03-17,62.0,577.0,124.17,66.28,TX,2010,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,158,AUTO_INDIRECT,AUTO_USED,104208,124642.48,5.31,2025-10-14,2031-10-14,72.0,613.0,86.41,36.08,TX,2008,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,159,AUTO_INDIRECT,AUTO_NEW,83493,46752.42,13.21,2021-02-24,2027-02-24,72.0,650.0,10.31,48.13,TX,2013,8,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,160,AUTO_INDIRECT,AUTO_NEW,102893,14741.55,6.99,2025-09-02,2031-11-02,74.0,693.0,107.15,42.58,TX,2012,10,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,161,AUTO_INDIRECT,AUTO_USED,10826,79555.05,4.08,2024-04-11,2028-10-11,54.0,638.0,109.81,25.09,TX,2023,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,162,AUTO_DIRECT,AUTO_USED,139292,86661.8,9.5,2022-09-23,2028-08-23,71.0,644.0,73.06,49.45,TX,2012,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,163,AUTO_INDIRECT,AUTO_USED,57931,130757.9,4.55,2025-09-27,2028-04-27,31.0,610.0,121.93,24.82,TX,2022,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,164,AUTO_DIRECT,AUTO_NEW,124390,96976.27,12.73,2022-11-27,2024-06-27,19.0,752.0,92.39,52.11,TX,2024,0,AUTO_NEW,AUTO_NEW_750PLUS,True,None
2025-10-19,165,AUTO_INDIRECT,AUTO_NEW,13993,105079.24,10.35,2020-01-27,2023-09-27,44.0,622.0,39.24,23.28,TX,2015,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,166,AUTO_DIRECT,AUTO_NEW,52908,99958.01,4.57,2022-01-14,2027-11-14,70.0,671.0,32.94,69.37,TX,2023,0,AUTO_NEW,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,167,AUTO_DIRECT,AUTO_USED,66451,9468.15,8.44,2024-02-04,2030-03-04,73.0,757.0,9.16,56.37,TX,2019,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,168,AUTO_DIRECT,AUTO_USED,36790,107489.39,13.51,2022-11-12,2025-12-12,37.0,741.0,27.75,16.68,TX,2007,0,AUTO_USED,AUTO_USED_700_749,True,None
2025-10-19,169,AUTO_INDIRECT,AUTO_USED,66075,41991.38,12.08,2020-06-15,2022-12-15,30.0,550.0,81.89,56.23,TX,2015,28,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
2025-10-19,170,AUTO_DIRECT,AUTO_USED,43625,90205.91,3.19,2025-04-11,2027-03-11,23.0,649.0,15.76,28.8,TX,2014,0,AUTO_USED,OOB_UNMATCHED,False,NO_BOX_MATCH
